"year","age","qx","lx","dx","Lx","Tx","ex","sex"
2010,14,"0.00019",99331,"18","99,321","7,104,167","71.52","F"
2010,15,"0.00024",99312,"24","99,300","7,004,845","70.53","F"
2010,16,"0.00029",99288,"29","99,274","6,905,545","69.55","F"
2010,17,"0.00033",99259,"33","99,243","6,806,272","68.57","F"
2010,18,"0.00035",99226,"35","99,209","6,707,029","67.59","F"
2010,19,"0.00035",99192,"35","99,174","6,607,820","66.62","F"
2010,20,"0.00035",99157,"34","99,140","6,508,646","65.64","F"
2010,21,"0.00035",99123,"34","99,106","6,409,506","64.66","F"
2010,22,"0.00035",99088,"35","99,071","6,310,400","63.68","F"
2010,23,"0.00035",99054,"35","99,036","6,211,329","62.71","F"
2010,24,"0.00036",99019,"36","99,001","6,112,293","61.73","F"
2010,25,"0.00037",98983,"36","98,965","6,013,292","60.75","F"
2010,26,"0.00038",98947,"37","98,928","5,914,327","59.77","F"
2010,27,"0.00039",98909,"39","98,890","5,815,399","58.80","F"
2010,28,"0.00041",98870,"41","98,850","5,716,509","57.82","F"
2010,29,"0.00044",98829,"44","98,808","5,617,659","56.84","F"
2010,30,"0.00047",98786,"47","98,762","5,518,852","55.87","F"
2010,31,"0.00051",98739,"50","98,714","5,420,089","54.89","F"
2010,32,"0.00055",98689,"54","98,662","5,321,375","53.92","F"
2010,33,"0.00060",98635,"59","98,605","5,222,713","52.95","F"
2010,34,"0.00066",98575,"65","98,543","5,124,108","51.98","F"
2010,35,"0.00073",98510,"71","98,475","5,025,565","51.02","F"
2010,36,"0.00079",98439,"78","98,400","4,927,091","50.05","F"
2010,37,"0.00086",98361,"84","98,319","4,828,691","49.09","F"
2010,38,"0.00093",98277,"91","98,231","4,730,372","48.13","F"
2010,39,"0.00100",98186,"98","98,137","4,632,141","47.18","F"
2010,40,"0.00108",98088,"105","98,035","4,534,004","46.22","F"
2010,41,"0.00116",97982,"113","97,925","4,435,969","45.27","F"
2010,42,"0.00123",97869,"120","97,809","4,338,044","44.33","F"
2010,43,"0.00129",97749,"126","97,686","4,240,235","43.38","F"
2010,44,"0.00135",97622,"132","97,556","4,142,549","42.43","F"
2010,45,"0.00142",97490,"139","97,421","4,044,993","41.49","F"
2010,46,"0.00150",97352,"146","97,279","3,947,572","40.55","F"
2010,47,"0.00159",97205,"154","97,128","3,850,293","39.61","F"
2010,48,"0.00168",97051,"163","96,970","3,753,165","38.67","F"
2010,49,"0.00178",96888,"173","96,802","3,656,195","37.74","F"
2010,50,"0.00190",96715,"184","96,624","3,559,394","36.80","F"
2010,51,"0.00204",96532,"197","96,433","3,462,770","35.87","F"
2010,52,"0.00221",96335,"213","96,229","3,366,337","34.94","F"
2010,53,"0.00241",96123,"232","96,007","3,270,108","34.02","F"
2010,54,"0.00265",95891,"254","95,764","3,174,101","33.10","F"
2010,55,"0.00292",95637,"279","95,498","3,078,337","32.19","F"
2010,56,"0.00322",95358,"307","95,204","2,982,839","31.28","F"
2010,57,"0.00354",95051,"336","94,882","2,887,635","30.38","F"
2010,58,"0.00386",94714,"366","94,531","2,792,752","29.49","F"
2010,59,"0.00420",94348,"396","94,150","2,698,221","28.60","F"
2010,60,"0.00457",93952,"430","93,737","2,604,071","27.72","F"
2010,61,"0.00500",93522,"468","93,288","2,510,334","26.84","F"
2010,62,"0.00551",93054,"513","92,798","2,417,046","25.97","F"
2010,63,"0.00613",92541,"567","92,258","2,324,248","25.12","F"
2010,64,"0.00683",91974,"629","91,660","2,231,990","24.27","F"
2010,65,"0.00762",91346,"696","90,998","2,140,330","23.43","F"
2010,66,"0.00845",90650,"766","90,267","2,049,332","22.61","F"
2010,67,"0.00930",89884,"836","89,466","1,959,065","21.80","F"
2010,68,"0.01014",89048,"903","88,597","1,869,599","21.00","F"
2010,69,"0.01101",88145,"970","87,660","1,781,003","20.21","F"
2010,70,"0.01199",87175,"1,045","86,652","1,693,343","19.42","F"
2010,71,"0.01308",86130,"1,126","85,567","1,606,691","18.65","F"
2010,72,"0.01419",85003,"1,206","84,400","1,521,124","17.89","F"
2010,73,"0.01533",83797,"1,284","83,155","1,436,724","17.15","F"
2010,74,"0.01653",82513,"1,364","81,830","1,353,569","16.40","F"
2010,75,"0.01804",81148,"1,464","80,416","1,271,739","15.67","F"
2010,76,"0.01979",79685,"1,577","78,896","1,191,322","14.95","F"
2010,77,"0.02154",78107,"1,682","77,266","1,112,426","14.24","F"
2010,78,"0.02321",76425,"1,774","75,538","1,035,160","13.54","F"
2010,79,"0.02502",74651,"1,867","73,717","959,622","12.85","F"
2010,80,"0.02709",72784,"1,971","71,798","885,904","12.17","F"
2010,81,"0.02979",70812,"2,110","69,758","814,106","11.50","F"
2010,82,"0.03347",68703,"2,299","67,553","744,348","10.83","F"
2010,83,"0.03833",66404,"2,545","65,131","676,795","10.19","F"
2010,84,"0.04423",63858,"2,824","62,446","611,664","9.58","F"
2010,85,"0.05085",61034,"3,104","59,482","549,218","9.00","F"
2010,86,"0.05796",57930,"3,357","56,252","489,736","8.45","F"
2010,87,"0.06541",54573,"3,569","52,788","433,485","7.94","F"
2010,88,"0.07317",51004,"3,732","49,138","380,697","7.46","F"
2010,89,"0.08135",47271,"3,845","45,349","331,559","7.01","F"
2010,90,"0.09005",43426,"3,910","41,471","286,210","6.59","F"
2010,91,"0.09940",39516,"3,928","37,552","244,739","6.19","F"
2010,92,"0.10956",35588,"3,899","33,638","207,187","5.82","F"
2010,93,"0.12062",31689,"3,822","29,778","173,549","5.48","F"
2010,94,"0.13270",27867,"3,698","26,018","143,771","5.16","F"
2010,95,"0.14480",24169,"3,500","22,419","117,753","4.87","F"
2010,96,"0.15671",20669,"3,239","19,050","95,334","4.61","F"
2010,97,"0.16819",17430,"2,932","15,964","76,284","4.38","F"
2010,98,"0.17901",14499,"2,595","13,201","60,320","4.16","F"
2010,99,"0.18890",11903,"2,248","10,779","47,119","3.96","F"
2010,100,"0.19934",9655,"1,925","8,692","36,340","3.76","F"
2010,101,"0.21037",7730,"1,626","6,917","27,648","3.58","F"
2010,102,"0.22202",6104,"1,355","5,426","20,731","3.40","F"
2010,103,"0.23430",4749,"1,113","4,192","15,304","3.22","F"
2010,104,"0.24727",3636,"899","3,187","11,112","3.06","F"
2010,105,"0.26097",2737,"714","2,380","7,925","2.90","F"
2010,106,"0.27544",2023,"557","1,744","5,545","2.74","F"
2010,107,"0.29071",1466,"426","1,253","3,801","2.59","F"
2010,108,"0.30683",1040,"319","880","2,549","2.45","F"
2010,109,"0.32385",721,"233","604","1,668","2.32","F"
2010,110,"0.34182",487,"167","404","1,065","2.18","F"
2010,111,"0.36080",321,"116","263","661","2.06","F"
2010,112,"0.38082",205,"78","166","398","1.94","F"
2010,113,"0.40198",127,"51","101","232","1.83","F"
2010,114,"0.42433",76,"32","60","130","1.72","F"
2010,115,"0.44791",44,"20","34","71","1.62","F"
2010,116,"0.47283",24,"11","18","37","1.52","F"
2010,117,"0.49531",13,"6","10","18","1.44","F"
2010,118,"0.51795",6,"3","5","9","1.36","F"
2010,119,"0.54163",3,"2","2","4","1.28","F"
2020,0,"0.00486",1e+05,"486","99,573","8,179,731","81.80","M"
2020,1,"0.00034",99514,"34","99,497","8,080,159","81.20","M"
2020,2,"0.00023",99480,"22","99,469","7,980,662","80.22","M"
2020,3,"0.00019",99458,"18","99,448","7,881,193","79.24","M"
2020,4,"0.00014",99439,"14","99,432","7,781,744","78.26","M"
2020,5,"0.00013",99425,"12","99,419","7,682,312","77.27","M"
2020,6,"0.00012",99413,"12","99,407","7,582,894","76.28","M"
2020,7,"0.00011",99401,"11","99,396","7,483,487","75.29","M"
2020,8,"0.00009",99390,"9","99,385","7,384,092","74.29","M"
2020,9,"0.00008",99381,"7","99,377","7,284,706","73.30","M"
2020,10,"0.00006",99373,"6","99,370","7,185,329","72.31","M"
2020,11,"0.00006",99368,"6","99,365","7,085,959","71.31","M"
2020,12,"0.00010",99362,"10","99,356","6,986,594","70.31","M"
2020,13,"0.00019",99351,"19","99,342","6,887,238","69.32","M"
2020,14,"0.00032",99332,"31","99,317","6,787,896","68.34","M"
2020,15,"0.00045",99301,"44","99,279","6,688,579","67.36","M"
2020,16,"0.00057",99257,"56","99,228","6,589,301","66.39","M"
2020,17,"0.00068",99200,"67","99,167","6,490,072","65.42","M"
2020,18,"0.00076",99133,"75","99,096","6,390,906","64.47","M"
2020,19,"0.00082",99058,"81","99,018","6,291,810","63.52","M"
2020,20,"0.00088",98977,"87","98,933","6,192,793","62.57","M"
2020,21,"0.00094",98890,"93","98,844","6,093,859","61.62","M"
2020,22,"0.00096",98797,"95","98,750","5,995,016","60.68","M"
2020,23,"0.00094",98702,"93","98,656","5,896,266","59.74","M"
2020,24,"0.00090",98609,"88","98,565","5,797,610","58.79","M"
2020,25,"0.00084",98521,"83","98,480","5,699,044","57.85","M"
2020,26,"0.00079",98438,"78","98,399","5,600,565","56.89","M"
2020,27,"0.00077",98360,"75","98,323","5,502,165","55.94","M"
2020,28,"0.00077",98285,"75","98,247","5,403,843","54.98","M"
2020,29,"0.00079",98210,"77","98,171","5,305,595","54.02","M"
2020,30,"0.00081",98132,"80","98,093","5,207,424","53.07","M"
2020,31,"0.00084",98053,"83","98,011","5,109,332","52.11","M"
2020,32,"0.00089",97970,"87","97,927","5,011,320","51.15","M"
2020,33,"0.00094",97883,"92","97,837","4,913,394","50.20","M"
2020,34,"0.00101",97791,"98","97,742","4,815,556","49.24","M"
2020,35,"0.00108",97693,"105","97,641","4,717,814","48.29","M"
2020,36,"0.00116",97588,"113","97,531","4,620,173","47.34","M"
2020,37,"0.00125",97475,"122","97,414","4,522,642","46.40","M"
2020,38,"0.00134",97353,"131","97,288","4,425,228","45.46","M"
2020,39,"0.00145",97223,"141","97,152","4,327,940","44.52","M"
2020,40,"0.00156",97082,"151","97,006","4,230,788","43.58","M"
2020,41,"0.00168",96930,"162","96,849","4,133,782","42.65","M"
2020,42,"0.00179",96768,"174","96,681","4,036,933","41.72","M"
2020,43,"0.00192",96594,"185","96,501","3,940,252","40.79","M"
2020,44,"0.00204",96409,"197","96,310","3,843,751","39.87","M"
2020,45,"0.00218",96212,"210","96,107","3,747,440","38.95","M"
2020,46,"0.00233",96002,"224","95,890","3,651,334","38.03","M"
2020,47,"0.00246",95778,"235","95,661","3,555,444","37.12","M"
2020,48,"0.00256",95543,"244","95,421","3,459,783","36.21","M"
2020,49,"0.00264",95299,"252","95,173","3,364,362","35.30","M"
2020,50,"0.00274",95047,"261","94,917","3,269,189","34.40","M"
2020,51,"0.00288",94786,"273","94,650","3,174,272","33.49","M"
2020,52,"0.00305",94513,"289","94,369","3,079,623","32.58","M"
2020,53,"0.00328",94225,"309","94,070","2,985,254","31.68","M"
2020,54,"0.00355",93916,"333","93,749","2,891,183","30.78","M"
2020,55,"0.00387",93583,"362","93,401","2,797,434","29.89","M"
2020,56,"0.00423",93220,"394","93,023","2,704,032","29.01","M"
2020,57,"0.00461",92826,"428","92,612","2,611,009","28.13","M"
2020,58,"0.00500",92398,"462","92,167","2,518,397","27.26","M"
2020,59,"0.00542",91936,"498","91,687","2,426,230","26.39","M"
2020,60,"0.00588",91438,"538","91,169","2,334,543","25.53","M"
2020,61,"0.00642",90900,"584","90,608","2,243,374","24.68","M"
2020,62,"0.00708",90316,"640","89,997","2,152,765","23.84","M"
2020,63,"0.00789",89677,"708","89,323","2,062,769","23.00","M"
2020,64,"0.00882",88969,"785","88,577","1,973,446","22.18","M"
2020,65,"0.00986",88184,"870","87,749","1,884,869","21.37","M"
2020,66,"0.01096",87315,"957","86,836","1,797,120","20.58","M"
2020,67,"0.01208",86358,"1,043","85,836","1,710,283","19.80","M"
2020,68,"0.01319",85315,"1,125","84,752","1,624,447","19.04","M"
2020,69,"0.01433",84189,"1,207","83,586","1,539,695","18.29","M"
2020,70,"0.01563",82983,"1,297","82,334","1,456,109","17.55","M"
2020,71,"0.01706",81686,"1,393","80,989","1,373,775","16.82","M"
2020,72,"0.01851",80292,"1,486","79,549","1,292,786","16.10","M"
2020,73,"0.01996",78806,"1,573","78,020","1,213,236","15.40","M"
2020,74,"0.02149",77233,"1,660","76,403","1,135,217","14.70","M"
2020,75,"0.02338",75573,"1,767","74,690","1,058,814","14.01","M"
2020,76,"0.02560",73807,"1,889","72,862","984,124","13.33","M"
2020,77,"0.02788",71918,"2,005","70,915","911,261","12.67","M"
2020,78,"0.03018",69913,"2,110","68,858","840,346","12.02","M"
2020,79,"0.03271",67803,"2,217","66,694","771,489","11.38","M"
2020,80,"0.03550",65585,"2,328","64,421","704,795","10.75","M"
2020,81,"0.03904",63257,"2,469","62,022","640,374","10.12","M"
2020,82,"0.04385",60787,"2,666","59,455","578,352","9.51","M"
2020,83,"0.05023",58122,"2,920","56,662","518,897","8.93","M"
2020,84,"0.05789",55202,"3,195","53,604","462,235","8.37","M"
2020,85,"0.06632",52007,"3,449","50,282","408,631","7.86","M"
2020,86,"0.07512",48558,"3,648","46,734","358,349","7.38","M"
2020,87,"0.08406",44910,"3,775","43,022","311,615","6.94","M"
2020,88,"0.09309",41135,"3,829","39,220","268,593","6.53","M"
2020,89,"0.10230",37306,"3,816","35,397","229,373","6.15","M"
2020,90,"0.11187",33489,"3,746","31,616","193,975","5.79","M"
2020,91,"0.12197",29743,"3,628","27,929","162,359","5.46","M"
2020,92,"0.13278",26115,"3,468","24,382","134,430","5.15","M"
2020,93,"0.14447",22648,"3,272","21,012","110,048","4.86","M"
2020,94,"0.15718",19376,"3,045","17,853","89,036","4.60","M"
2020,95,"0.16968",16330,"2,771","14,945","71,183","4.36","M"
2020,96,"0.18174",13559,"2,464","12,327","56,238","4.15","M"
2020,97,"0.19311",11095,"2,143","10,024","43,911","3.96","M"
2020,98,"0.20355",8953,"1,822","8,041","33,887","3.79","M"
2020,99,"0.21282",7130,"1,518","6,372","25,846","3.62","M"
2020,100,"0.22252",5613,"1,249","4,988","19,474","3.47","M"
2020,101,"0.23266",4364,"1,015","3,856","14,486","3.32","M"
2020,102,"0.24326",3349,"815","2,941","10,629","3.17","M"
2020,103,"0.25436",2534,"645","2,212","7,688","3.03","M"
2020,104,"0.26597",1889,"503","1,638","5,476","2.90","M"
2020,105,"0.27811",1387,"386","1,194","3,838","2.77","M"
2020,106,"0.29080",1001,"291","856","2,644","2.64","M"
2020,107,"0.30408",710,"216","602","1,788","2.52","M"
2020,108,"0.31798",494,"157","416","1,186","2.40","M"
2020,109,"0.33251",337,"112","281","771","2.29","M"
2020,110,"0.34771",225,"78","186","490","2.18","M"
2020,111,"0.36362",147,"53","120","304","2.07","M"
2020,112,"0.38025",93,"36","76","184","1.97","M"
2020,113,"0.39766",58,"23","46","108","1.87","M"
2020,114,"0.41586",35,"14","28","62","1.78","M"
2020,115,"0.43491",20,"9","16","34","1.69","M"
2020,116,"0.45483",12,"5","9","18","1.60","M"
2020,117,"0.47568",6,"3","5","9","1.51","M"
2020,118,"0.49749",3,"2","2","5","1.43","M"
2020,119,"0.52031",2,"1","1","2","1.35","M"
2020,0,"0.00411",1e+05,"411","99,641","8,564,774","85.65","F"
2020,1,"0.00029",99589,"29","99,574","8,465,132","85.00","F"
2020,2,"0.00019",99560,"19","99,550","8,365,558","84.03","F"
2020,3,"0.00014",99541,"14","99,534","8,266,008","83.04","F"
2020,4,"0.00010",99527,"10","99,522","8,166,474","82.05","F"
2020,5,"0.00010",99517,"10","99,512","8,066,952","81.06","F"
2020,6,"0.00009",99507,"9","99,503","7,967,440","80.07","F"
2020,7,"0.00009",99498,"9","99,493","7,867,937","79.08","F"
2020,8,"0.00009",99489,"8","99,485","7,768,444","78.08","F"
2020,9,"0.00008",99480,"8","99,477","7,668,959","77.09","F"
2020,10,"0.00007",99473,"7","99,469","7,569,483","76.10","F"
2020,11,"0.00007",99466,"7","99,463","7,470,013","75.10","F"
2020,12,"0.00008",99459,"8","99,455","7,370,551","74.11","F"
2020,13,"0.00012",99451,"12","99,445","7,271,096","73.11","F"
2020,14,"0.00017",99439,"17","99,431","7,171,651","72.12","F"
2020,15,"0.00022",99423,"22","99,411","7,072,220","71.13","F"
2020,16,"0.00027",99400,"27","99,387","6,972,808","70.15","F"
2020,17,"0.00031",99373,"31","99,358","6,873,421","69.17","F"
2020,18,"0.00032",99343,"32","99,327","6,774,063","68.19","F"
2020,19,"0.00032",99311,"32","99,295","6,674,736","67.21","F"
2020,20,"0.00032",99279,"32","99,263","6,575,441","66.23","F"
2020,21,"0.00032",99247,"32","99,231","6,476,178","65.25","F"
2020,22,"0.00032",99215,"32","99,199","6,376,947","64.27","F"
2020,23,"0.00033",99183,"33","99,167","6,277,748","63.29","F"
2020,24,"0.00033",99151,"33","99,134","6,178,581","62.32","F"
2020,25,"0.00034",99118,"34","99,101","6,079,447","61.34","F"
2020,26,"0.00035",99084,"35","99,067","5,980,347","60.36","F"
2020,27,"0.00036",99049,"36","99,031","5,881,280","59.38","F"
2020,28,"0.00038",99013,"38","98,994","5,782,249","58.40","F"
2020,29,"0.00041",98975,"40","98,955","5,683,255","57.42","F"
2020,30,"0.00044",98935,"43","98,913","5,584,300","56.44","F"
2020,31,"0.00047",98891,"47","98,868","5,485,387","55.47","F"
2020,32,"0.00051",98845,"50","98,820","5,386,519","54.49","F"
2020,33,"0.00056",98794,"55","98,767","5,287,699","53.52","F"
2020,34,"0.00061",98739,"61","98,709","5,188,932","52.55","F"
2020,35,"0.00067",98679,"66","98,645","5,090,223","51.58","F"
2020,36,"0.00073",98612,"72","98,576","4,991,578","50.62","F"
2020,37,"0.00080",98540,"78","98,501","4,893,002","49.65","F"
2020,38,"0.00086",98462,"85","98,419","4,794,501","48.69","F"
2020,39,"0.00093",98377,"91","98,331","4,696,082","47.74","F"
2020,40,"0.00100",98285,"98","98,236","4,597,751","46.78","F"
2020,41,"0.00107",98187,"105","98,135","4,499,514","45.83","F"
2020,42,"0.00114",98082,"112","98,026","4,401,380","44.87","F"
2020,43,"0.00120",97970,"118","97,911","4,303,354","43.93","F"
2020,44,"0.00126",97852,"123","97,790","4,205,443","42.98","F"
2020,45,"0.00132",97729,"129","97,664","4,107,652","42.03","F"
2020,46,"0.00140",97599,"137","97,531","4,009,988","41.09","F"
2020,47,"0.00148",97463,"144","97,391","3,912,457","40.14","F"
2020,48,"0.00157",97319,"152","97,242","3,815,066","39.20","F"
2020,49,"0.00166",97166,"161","97,085","3,717,824","38.26","F"
2020,50,"0.00177",97005,"172","96,919","3,620,738","37.33","F"
2020,51,"0.00190",96833,"184","96,741","3,523,819","36.39","F"
2020,52,"0.00206",96649,"199","96,549","3,427,078","35.46","F"
2020,53,"0.00225",96450,"217","96,341","3,330,529","34.53","F"
2020,54,"0.00247",96233,"238","96,114","3,234,188","33.61","F"
2020,55,"0.00273",95995,"262","95,864","3,138,074","32.69","F"
2020,56,"0.00302",95732,"289","95,588","3,042,211","31.78","F"
2020,57,"0.00331",95443,"316","95,285","2,946,623","30.87","F"
2020,58,"0.00361",95127,"344","94,955","2,851,337","29.97","F"
2020,59,"0.00393",94784,"372","94,597","2,756,382","29.08","F"
2020,60,"0.00427",94411,"403","94,210","2,661,784","28.19","F"
2020,61,"0.00467",94008,"439","93,789","2,567,575","27.31","F"
2020,62,"0.00515",93569,"482","93,328","2,473,786","26.44","F"
2020,63,"0.00574",93087,"535","92,820","2,380,458","25.57","F"
2020,64,"0.00642",92552,"595","92,255","2,287,638","24.72","F"
2020,65,"0.00718",91958,"660","91,628","2,195,383","23.87","F"
2020,66,"0.00798",91297,"729","90,933","2,103,755","23.04","F"
2020,67,"0.00879",90569,"796","90,170","2,012,822","22.22","F"
2020,68,"0.00960",89772,"862","89,341","1,922,651","21.42","F"
2020,69,"0.01042",88910,"927","88,447","1,833,310","20.62","F"
2020,70,"0.01135",87984,"998","87,485","1,744,863","19.83","F"
2020,71,"0.01238",86985,"1,077","86,447","1,657,378","19.05","F"
2020,72,"0.01344",85909,"1,154","85,332","1,570,931","18.29","F"
2020,73,"0.01451",84754,"1,230","84,140","1,485,599","17.53","F"
2020,74,"0.01565",83525,"1,307","82,871","1,401,460","16.78","F"
2020,75,"0.01709",82217,"1,405","81,515","1,318,589","16.04","F"
2020,76,"0.01875",80812,"1,516","80,055","1,237,074","15.31","F"
2020,77,"0.02040",79297,"1,618","78,488","1,157,020","14.59","F"
2020,78,"0.02197",77679,"1,707","76,826","1,078,532","13.88","F"
2020,79,"0.02366",75972,"1,797","75,074","1,001,706","13.19","F"
2020,80,"0.02559",74175,"1,898","73,226","926,633","12.49","F"
2020,81,"0.02814",72277,"2,034","71,260","853,407","11.81","F"
2020,82,"0.03165",70243,"2,223","69,132","782,147","11.13","F"
2020,83,"0.03633",68020,"2,471","66,784","713,015","10.48","F"
2020,84,"0.04202",65549,"2,755","64,171","646,231","9.86","F"
2020,85,"0.04842",62794,"3,040","61,274","582,059","9.27","F"
2020,86,"0.05527",59754,"3,303","58,102","520,785","8.72","F"
2020,87,"0.06243",56451,"3,524","54,689","462,683","8.20","F"
2020,88,"0.06987",52927,"3,698","51,078","407,994","7.71","F"
2020,89,"0.07769",49229,"3,825","47,317","356,916","7.25","F"
2020,90,"0.08600",45405,"3,905","43,452","309,599","6.82","F"
2020,91,"0.09495",41500,"3,940","39,530","266,147","6.41","F"
2020,92,"0.10466",37560,"3,931","35,594","226,617","6.03","F"
2020,93,"0.11526",33629,"3,876","31,691","191,023","5.68","F"
2020,94,"0.12685",29753,"3,774","27,866","159,332","5.36","F"
